iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
7184,3.889e+02,1.34e+07,2.51e+07,4.25e+05
7185,3.347e+02,1.18e+07,6.62e+07,3.15e+05
7186,3.391e+02,1.21e+07,1.14e+08,3.43e+05
7187,3.313e+02,1.13e+07,8.61e+07,3.16e+05
7188,2.957e+02,1.07e+07,1.61e+08,2.83e+05
7189,2.934e+02,9.96e+06,1.05e+08,3.26e+05
7190,3.466e+02,1.16e+07,9.27e+07,2.91e+05
7191,3.255e+02,1.15e+07,8.59e+07,3.09e+05
7192,3.206e+02,1.18e+07,5.54e+07,3.53e+05
7193,3.644e+02,1.24e+07,1.43e+07,3.23e+05
7194,3.667e+02,1.26e+07,7.93e+07,3.62e+05
7195,4.192e+02,1.53e+07,2.11e+08,4.16e+05
7196,3.903e+02,1.38e+07,2.24e+08,3.64e+05
7197,3.097e+02,1.08e+07,4.54e+07,3.16e+05
7198,4.225e+02,1.46e+07,1.07e+08,4.08e+05
7199,4.843e+02,1.62e+07,4.17e+08,4.75e+05
7200,3.573e+02,1.26e+07,1.95e+08,3.30e+05
7201,3.754e+02,1.33e+07,1.91e+08,3.51e+05
7202,3.730e+02,1.21e+07,8.78e+07,3.92e+05
7203,3.159e+02,1.16e+07,1.22e+07,2.90e+05
7204,3.955e+02,1.42e+07,7.06e+07,3.89e+05
7205,2.923e+02,1.04e+07,3.97e+07,2.81e+05
7206,3.378e+02,1.14e+07,2.21e+08,3.63e+05
7207,3.885e+02,1.36e+07,1.28e+08,3.58e+05
7208,3.935e+02,1.43e+07,5.21e+07,4.03e+05
7209,4.272e+02,1.49e+07,4.86e+07,3.87e+05
7210,3.126e+02,1.17e+07,2.34e+07,2.95e+05
7211,2.833e+02,1.01e+07,9.95e+07,3.08e+05
7212,3.131e+02,1.15e+07,5.90e+07,3.12e+05
7213,3.857e+02,1.43e+07,1.25e+08,3.86e+05
7214,3.641e+02,1.27e+07,1.25e+08,3.42e+05
7215,2.794e+02,9.84e+06,6.49e+07,2.63e+05
7216,3.820e+02,1.33e+07,1.20e+08,4.13e+05
7217,3.086e+02,1.13e+07,8.60e+07,3.21e+05
7218,3.693e+02,1.37e+07,2.88e+07,3.90e+05
7219,3.727e+02,1.30e+07,4.58e+07,3.83e+05
7220,2.764e+02,9.53e+06,3.11e+08,2.77e+05
7221,2.974e+02,1.12e+07,1.54e+08,2.81e+05
7222,3.508e+02,1.22e+07,9.00e+07,3.76e+05
7223,3.252e+02,1.12e+07,1.94e+07,3.32e+05
7224,3.821e+02,1.38e+07,9.93e+07,3.27e+05
7225,3.676e+02,1.29e+07,8.94e+07,4.07e+05
7226,3.756e+02,1.33e+07,8.10e+07,4.05e+05
7227,3.763e+02,1.33e+07,2.86e+08,3.66e+05
7228,4.921e+02,1.65e+07,6.41e+08,4.40e+05
7229,2.784e+02,9.86e+06,1.66e+08,2.42e+05
7230,4.059e+02,1.37e+07,2.01e+08,3.53e+05
7231,2.362e+02,8.24e+06,7.33e+07,2.52e+05
7232,2.938e+02,1.02e+07,1.55e+08,2.96e+05
7233,3.355e+02,1.16e+07,2.33e+08,3.39e+05
7234,3.970e+02,1.38e+07,2.53e+08,4.09e+05
7235,3.120e+02,1.13e+07,1.09e+08,3.17e+05
7236,3.819e+02,1.38e+07,1.57e+07,3.89e+05
7237,3.842e+02,1.31e+07,4.69e+08,3.30e+05
7238,2.833e+02,1.02e+07,4.60e+07,2.83e+05
7239,3.956e+02,1.31e+07,1.55e+08,3.47e+05
7240,4.299e+02,1.53e+07,1.20e+08,4.22e+05
7241,3.975e+02,1.36e+07,1.95e+08,4.33e+05
7242,3.449e+02,1.21e+07,2.10e+08,3.56e+05
7243,3.296e+02,1.17e+07,1.31e+08,3.45e+05
7244,4.243e+02,1.47e+07,1.93e+07,3.83e+05
7245,3.063e+02,1.12e+07,1.03e+07,3.02e+05
7246,2.849e+02,1.00e+07,7.35e+07,2.51e+05
7247,3.287e+02,1.20e+07,8.28e+07,3.44e+05
7248,3.440e+02,1.23e+07,9.05e+07,3.74e+05
7249,2.753e+02,9.31e+06,3.90e+08,2.70e+05
7250,3.779e+02,1.23e+07,1.62e+08,3.56e+05
7251,4.427e+02,1.50e+07,1.57e+08,3.88e+05
7252,4.086e+02,1.44e+07,8.81e+07,3.69e+05
7253,3.707e+02,1.28e+07,4.79e+07,4.09e+05
7254,3.668e+02,1.28e+07,1.11e+08,3.65e+05
7255,3.494e+02,1.22e+07,8.33e+06,3.55e+05
7256,4.379e+02,1.57e+07,1.37e+08,4.14e+05
7257,3.137e+02,1.08e+07,9.51e+07,2.98e+05
7258,3.293e+02,1.13e+07,2.09e+08,3.21e+05
7259,4.353e+02,1.54e+07,9.17e+06,4.49e+05
7260,3.540e+02,1.20e+07,1.30e+08,3.41e+05
7261,2.739e+02,9.74e+06,7.26e+07,2.81e+05
7262,3.689e+02,1.26e+07,8.57e+06,3.46e+05
7263,2.573e+02,8.76e+06,2.15e+07,2.74e+05
7264,3.908e+02,1.41e+07,3.09e+07,4.14e+05
7265,3.176e+02,1.02e+07,4.87e+06,2.96e+05
7266,3.638e+02,1.25e+07,1.17e+08,3.69e+05
7267,3.973e+02,1.40e+07,3.41e+07,3.75e+05
7268,4.094e+02,1.42e+07,2.04e+08,3.77e+05
7269,3.098e+02,1.14e+07,2.64e+08,3.16e+05
7270,3.917e+02,1.39e+07,3.33e+07,3.65e+05
7271,3.486e+02,1.27e+07,1.17e+07,3.21e+05
7272,3.728e+02,1.33e+07,3.78e+05,3.90e+05
7273,2.918e+02,1.04e+07,6.50e+07,3.05e+05
7274,3.521e+02,1.28e+07,1.78e+08,3.34e+05
7275,3.323e+02,1.13e+07,2.42e+07,2.95e+05
7276,3.209e+02,1.19e+07,5.78e+07,2.86e+05
7277,3.407e+02,1.10e+07,6.82e+07,3.54e+05
7278,4.556e+02,1.64e+07,1.56e+08,4.70e+05
7279,3.324e+02,1.21e+07,5.39e+07,3.48e+05
7280,3.562e+02,1.18e+07,1.04e+08,3.17e+05
7281,3.544e+02,1.23e+07,3.83e+08,3.10e+05
7282,3.307e+02,1.19e+07,3.30e+08,3.06e+05
7283,3.506e+02,1.21e+07,9.04e+07,3.36e+05
7284,3.738e+02,1.30e+07,3.77e+08,3.52e+05
7285,3.300e+02,1.15e+07,1.97e+08,3.13e+05
7286,3.330e+02,1.13e+07,2.09e+08,3.58e+05
7287,3.842e+02,1.37e+07,1.04e+08,3.91e+05
7288,3.609e+02,1.26e+07,4.80e+07,3.86e+05
7289,3.773e+02,1.34e+07,1.29e+08,3.82e+05
7290,3.074e+02,1.05e+07,1.12e+07,3.04e+05
7291,3.560e+02,1.34e+07,4.97e+07,3.59e+05
7292,4.238e+02,1.51e+07,8.16e+06,4.10e+05
7293,4.016e+02,1.40e+07,1.42e+08,4.09e+05
7294,3.615e+02,1.28e+07,2.69e+08,3.14e+05
7295,4.139e+02,1.46e+07,2.45e+08,3.56e+05
7296,3.583e+02,1.23e+07,7.23e+07,3.66e+05
7297,3.950e+02,1.40e+07,1.08e+08,3.99e+05
7298,3.597e+02,1.28e+07,4.70e+07,3.47e+05
7299,3.628e+02,1.32e+07,2.00e+08,3.50e+05
7300,3.733e+02,1.20e+07,1.01e+07,3.42e+05
7301,3.909e+02,1.38e+07,1.12e+08,4.08e+05
7302,2.696e+02,9.70e+06,2.68e+08,2.52e+05
7303,2.936e+02,1.02e+07,1.63e+08,2.89e+05
7304,3.217e+02,1.15e+07,6.54e+07,3.11e+05
7305,3.236e+02,1.20e+07,1.86e+08,3.46e+05
7306,3.354e+02,1.25e+07,1.18e+08,3.26e+05
7307,2.808e+02,9.95e+06,4.25e+07,2.41e+05
7308,4.191e+02,1.49e+07,2.78e+08,4.00e+05
7309,4.123e+02,1.44e+07,5.27e+07,4.10e+05
7310,3.467e+02,1.19e+07,2.72e+08,3.33e+05
7311,4.369e+02,1.50e+07,1.83e+08,3.80e+05
7312,3.466e+02,1.14e+07,6.98e+07,3.28e+05
7313,3.768e+02,1.37e+07,8.15e+07,3.46e+05
7314,4.049e+02,1.39e+07,1.93e+08,4.39e+05
7315,3.667e+02,1.21e+07,9.45e+07,3.64e+05
7316,3.394e+02,1.25e+07,1.99e+07,3.61e+05
7317,2.990e+02,1.08e+07,3.17e+07,3.11e+05
7318,3.702e+02,1.25e+07,5.88e+07,3.66e+05
7319,3.599e+02,1.29e+07,3.08e+07,3.37e+05
7320,3.268e+02,1.14e+07,2.05e+07,3.16e+05
7321,3.298e+02,1.19e+07,9.66e+07,3.31e+05
7322,3.423e+02,1.27e+07,3.78e+08,3.45e+05
7323,4.221e+02,1.47e+07,1.86e+07,3.89e+05
7324,3.405e+02,1.24e+07,2.22e+07,3.10e+05
7325,3.643e+02,1.24e+07,7.21e+07,3.41e+05
7326,3.437e+02,1.20e+07,1.32e+08,3.30e+05
7327,3.192e+02,1.12e+07,9.55e+07,3.29e+05
7328,3.236e+02,1.14e+07,8.20e+07,2.63e+05
7329,4.320e+02,1.53e+07,3.58e+07,4.13e+05
7330,3.283e+02,1.13e+07,2.07e+08,2.93e+05
7331,2.905e+02,9.82e+06,2.44e+08,2.97e+05
7332,3.242e+02,1.14e+07,1.68e+08,3.25e+05
7333,3.795e+02,1.43e+07,4.82e+07,3.94e+05
7334,3.046e+02,1.07e+07,1.66e+07,3.24e+05
7335,4.333e+02,1.35e+07,6.03e+07,4.23e+05
7336,3.495e+02,1.28e+07,1.65e+08,2.99e+05
7337,3.540e+02,1.25e+07,1.54e+08,3.75e+05
7338,3.511e+02,1.21e+07,7.99e+07,3.50e+05
7339,3.504e+02,1.19e+07,2.28e+08,3.36e+05
7340,3.788e+02,1.31e+07,1.81e+08,3.88e+05
7341,2.687e+02,1.04e+07,1.90e+08,2.56e+05
7342,3.279e+02,1.15e+07,3.10e+07,3.76e+05
7343,3.513e+02,1.17e+07,5.78e+07,3.62e+05
7344,3.876e+02,1.34e+07,2.96e+07,3.57e+05
7345,3.391e+02,1.16e+07,1.19e+08,3.52e+05
7346,3.885e+02,1.33e+07,8.60e+07,3.87e+05
7347,3.313e+02,1.23e+07,7.09e+07,3.45e+05
7348,3.210e+02,1.16e+07,2.48e+08,3.23e+05
7349,3.258e+02,1.18e+07,1.89e+08,3.17e+05
7350,3.476e+02,1.20e+07,3.76e+07,3.35e+05
7351,3.362e+02,1.22e+07,8.68e+07,3.24e+05
7352,4.247e+02,1.53e+07,7.77e+06,4.02e+05
7353,4.205e+02,1.54e+07,1.08e+08,4.22e+05
7354,4.257e+02,1.47e+07,2.25e+08,4.65e+05
7355,3.016e+02,1.04e+07,1.21e+07,2.50e+05
7356,3.161e+02,1.15e+07,8.60e+07,2.96e+05
7357,2.660e+02,9.48e+06,1.38e+08,2.66e+05
7358,3.208e+02,1.07e+07,9.02e+07,2.94e+05
7359,3.734e+02,1.29e+07,1.33e+08,3.59e+05
7360,3.695e+02,1.31e+07,2.44e+08,3.62e+05
7361,2.875e+02,1.01e+07,2.67e+08,2.89e+05
7362,3.692e+02,1.29e+07,4.48e+06,3.41e+05
7363,4.029e+02,1.43e+07,7.09e+07,4.42e+05
7364,3.182e+02,1.14e+07,1.66e+08,3.25e+05
7365,4.505e+02,1.65e+07,2.46e+08,4.45e+05
7366,2.899e+02,9.92e+06,3.02e+08,2.76e+05
7367,3.950e+02,1.39e+07,5.97e+07,3.91e+05
7368,3.317e+02,1.14e+07,9.78e+07,2.98e+05
7369,3.471e+02,1.25e+07,1.67e+08,3.77e+05
7370,2.795e+02,9.75e+06,2.98e+07,2.59e+05
7371,3.294e+02,1.13e+07,8.34e+07,3.49e+05
7372,3.437e+02,1.17e+07,1.36e+07,3.28e+05
7373,3.623e+02,1.29e+07,2.46e+07,3.38e+05
7374,4.149e+02,1.39e+07,1.82e+07,4.21e+05
7375,4.281e+02,1.51e+07,1.63e+08,4.28e+05
7376,3.957e+02,1.39e+07,8.05e+07,3.52e+05
7377,3.281e+02,1.13e+07,1.15e+08,3.05e+05
7378,2.879e+02,1.02e+07,9.15e+06,2.71e+05
7379,3.462e+02,1.16e+07,3.29e+07,3.55e+05
7380,3.845e+02,1.38e+07,2.11e+08,3.90e+05
7381,3.577e+02,1.32e+07,2.13e+08,3.09e+05
7382,3.636e+02,1.22e+07,3.20e+07,3.08e+05
7383,3.594e+02,1.26e+07,6.93e+07,3.50e+05
7384,3.855e+02,1.38e+07,2.68e+08,3.86e+05
7385,3.261e+02,1.12e+07,1.98e+08,3.43e+05
7386,3.757e+02,1.27e+07,1.26e+08,3.92e+05
7387,3.068e+02,1.05e+07,1.88e+08,2.62e+05
7388,4.273e+02,1.41e+07,2.60e+08,4.16e+05
7389,4.253e+02,1.52e+07,3.30e+08,4.23e+05
7390,3.600e+02,1.22e+07,4.78e+07,3.80e+05
7391,3.189e+02,1.16e+07,3.57e+07,3.30e+05
7392,2.966e+02,1.06e+07,6.04e+07,3.32e+05
7393,2.978e+02,1.12e+07,2.85e+08,2.62e+05
7394,4.225e+02,1.38e+07,9.77e+06,3.57e+05
7395,3.073e+02,1.12e+07,1.58e+08,2.92e+05
7396,3.639e+02,1.35e+07,1.29e+08,3.96e+05
7397,3.459e+02,1.22e+07,3.79e+07,2.96e+05
7398,2.949e+02,1.02e+07,2.43e+08,2.68e+05
7399,3.578e+02,1.26e+07,2.09e+07,3.31e+05
7400,3.592e+02,1.24e+07,1.16e+08,3.83e+05
7401,4.091e+02,1.45e+07,1.03e+08,4.13e+05
7402,2.695e+02,9.04e+06,1.02e+08,2.51e+05
7403,4.164e+02,1.51e+07,4.25e+07,3.97e+05
7404,3.764e+02,1.35e+07,2.09e+07,3.91e+05
7405,3.590e+02,1.30e+07,1.61e+08,3.60e+05
7406,4.187e+02,1.47e+07,7.33e+07,4.09e+05
7407,2.987e+02,1.12e+07,9.93e+07,3.05e+05
7408,3.171e+02,1.17e+07,1.83e+08,3.29e+05
7409,3.884e+02,1.28e+07,6.46e+07,3.75e+05
7410,3.629e+02,1.23e+07,2.03e+08,3.50e+05
7411,3.836e+02,1.29e+07,8.64e+06,3.41e+05
7412,3.688e+02,1.30e+07,1.17e+08,4.23e+05
7413,3.607e+02,1.29e+07,1.04e+08,4.02e+05
7414,4.076e+02,1.40e+07,2.80e+08,4.17e+05
7415,3.836e+02,1.33e+07,6.73e+07,3.55e+05
7416,4.032e+02,1.37e+07,3.27e+08,3.51e+05
7417,3.256e+02,1.11e+07,2.64e+08,2.98e+05
7418,3.440e+02,1.21e+07,5.26e+07,3.60e+05
7419,2.950e+02,1.07e+07,1.58e+08,2.98e+05
7420,4.231e+02,1.38e+07,2.12e+08,4.66e+05
7421,3.935e+02,1.43e+07,6.94e+07,3.53e+05
7422,3.092e+02,1.15e+07,1.04e+08,3.02e+05
7423,3.198e+02,1.11e+07,5.36e+07,3.29e+05
7424,3.301e+02,1.16e+07,1.91e+07,3.41e+05
7425,3.651e+02,1.27e+07,1.49e+08,3.67e+05
7426,3.714e+02,1.32e+07,3.78e+07,3.36e+05
7427,3.753e+02,1.17e+07,0.00e+00,3.21e+05
7428,3.975e+02,1.47e+07,0.00e+00,4.03e+05
7429,3.264e+02,1.12e+07,1.12e+08,2.82e+05
7430,3.353e+02,1.22e+07,2.27e+08,3.42e+05
7431,3.357e+02,1.21e+07,1.05e+08,2.84e+05
7432,2.696e+02,9.78e+06,2.12e+08,2.44e+05
7433,3.864e+02,1.40e+07,9.17e+07,3.36e+05
7434,3.928e+02,1.47e+07,9.25e+06,3.94e+05
7435,4.107e+02,1.41e+07,2.56e+08,3.39e+05
7436,3.078e+02,1.09e+07,5.00e+08,3.06e+05
7437,3.431e+02,1.24e+07,3.45e+07,3.58e+05
7438,3.671e+02,1.31e+07,1.16e+08,3.77e+05
7439,3.936e+02,1.39e+07,9.35e+07,4.03e+05
7440,2.961e+02,1.02e+07,3.26e+08,2.75e+05
7441,3.057e+02,1.09e+07,5.24e+07,3.07e+05
7442,3.216e+02,1.14e+07,1.06e+08,2.66e+05
7443,3.349e+02,1.21e+07,9.57e+07,3.50e+05
7444,3.269e+02,1.12e+07,1.70e+08,2.96e+05
7445,3.208e+02,1.10e+07,2.67e+08,3.34e+05
7446,3.117e+02,1.03e+07,3.90e+07,3.11e+05
7447,3.275e+02,1.15e+07,1.56e+08,3.43e+05
7448,2.959e+02,1.02e+07,1.30e+08,2.80e+05
7449,3.109e+02,1.06e+07,5.24e+07,3.18e+05
7450,3.296e+02,1.21e+07,1.43e+08,3.22e+05
7451,3.616e+02,1.15e+07,8.25e+07,3.40e+05
7452,4.258e+02,1.51e+07,5.02e+08,3.96e+05
7453,3.863e+02,1.34e+07,2.55e+08,3.63e+05
7454,4.075e+02,1.36e+07,3.85e+07,4.10e+05
7455,3.494e+02,1.21e+07,3.08e+07,3.47e+05
7456,3.238e+02,1.08e+07,2.41e+08,2.99e+05
7457,3.895e+02,1.39e+07,8.48e+07,3.65e+05
7458,3.199e+02,1.12e+07,1.49e+08,3.00e+05
7459,4.046e+02,1.40e+07,1.34e+08,4.31e+05
7460,3.421e+02,1.27e+07,2.82e+07,3.15e+05
7461,3.499e+02,1.21e+07,6.85e+07,4.04e+05
7462,3.662e+02,1.33e+07,2.47e+06,3.96e+05
7463,5.587e+02,2.03e+07,2.51e+08,5.03e+05
7464,4.153e+02,1.36e+07,4.84e+06,4.09e+05
7465,3.340e+02,1.16e+07,8.06e+07,2.86e+05
7466,3.475e+02,1.22e+07,1.30e+08,3.24e+05
7467,4.569e+02,1.52e+07,1.08e+08,4.43e+05
7468,3.565e+02,1.24e+07,1.08e+08,3.86e+05
7469,3.568e+02,1.19e+07,1.01e+08,3.57e+05
7470,3.377e+02,1.25e+07,2.95e+07,3.56e+05
7471,3.565e+02,1.27e+07,2.45e+08,3.60e+05
7472,4.208e+02,1.45e+07,9.59e+07,4.21e+05
7473,5.093e+02,1.88e+07,5.40e+07,5.80e+05
7474,2.568e+02,8.76e+06,5.46e+07,2.63e+05
7475,3.287e+02,1.13e+07,3.19e+07,3.42e+05
7476,3.981e+02,1.37e+07,1.08e+08,4.22e+05
7477,3.999e+02,1.46e+07,8.37e+07,3.72e+05
7478,4.185e+02,1.46e+07,8.29e+07,4.18e+05
7479,3.395e+02,1.24e+07,6.22e+07,3.25e+05
7480,3.074e+02,1.05e+07,8.92e+06,2.96e+05
7481,4.096e+02,1.43e+07,6.11e+08,4.23e+05
7482,3.227e+02,1.14e+07,2.11e+08,3.37e+05
7483,3.958e+02,1.38e+07,8.62e+07,4.00e+05
7484,4.016e+02,1.35e+07,5.92e+07,4.15e+05
7485,4.234e+02,1.54e+07,1.19e+07,3.58e+05
7486,3.398e+02,1.21e+07,3.31e+07,3.21e+05
7487,3.485e+02,1.26e+07,1.10e+07,3.33e+05
7488,3.847e+02,1.29e+07,9.92e+06,3.72e+05
7489,3.426e+02,1.23e+07,5.74e+07,3.43e+05
7490,3.755e+02,1.38e+07,1.60e+08,3.93e+05
7491,3.984e+02,1.42e+07,4.36e+07,3.78e+05
7492,3.688e+02,1.26e+07,2.17e+08,3.36e+05
7493,3.361e+02,1.16e+07,2.44e+07,2.98e+05
7494,4.303e+02,1.50e+07,7.64e+07,4.39e+05
7495,3.193e+02,1.14e+07,7.84e+07,3.00e+05
7496,3.313e+02,1.15e+07,1.63e+08,3.16e+05
7497,3.829e+02,1.43e+07,1.09e+08,4.41e+05
7498,3.959e+02,1.34e+07,2.02e+07,3.84e+05
7499,3.995e+02,1.30e+07,1.17e+08,3.99e+05
7500,3.406e+02,1.15e+07,2.72e+07,3.58e+05
7501,2.956e+02,1.10e+07,1.07e+08,2.82e+05
7502,3.653e+02,1.43e+07,1.05e+08,3.41e+05
7503,3.207e+02,1.09e+07,6.49e+07,3.39e+05
7504,3.772e+02,1.23e+07,1.59e+08,3.81e+05
7505,3.911e+02,1.36e+07,7.69e+07,3.72e+05
7506,4.329e+02,1.58e+07,5.17e+07,4.50e+05
7507,3.845e+02,1.41e+07,2.57e+08,3.95e+05
7508,2.951e+02,1.07e+07,8.41e+07,2.80e+05
7509,3.314e+02,1.16e+07,9.78e+07,3.03e+05
7510,2.983e+02,1.07e+07,1.16e+08,3.30e+05
7511,3.075e+02,1.13e+07,2.34e+07,2.69e+05
7512,3.711e+02,1.39e+07,9.50e+07,3.64e+05
7513,3.636e+02,1.26e+07,1.28e+08,3.58e+05
7514,3.969e+02,1.37e+07,1.94e+08,3.82e+05
7515,3.346e+02,1.19e+07,8.24e+07,3.75e+05
7516,3.396e+02,1.19e+07,1.79e+08,3.91e+05
7517,3.581e+02,1.22e+07,1.13e+08,3.24e+05
7518,3.330e+02,1.20e+07,2.95e+08,2.92e+05
7519,5.098e+02,1.96e+07,4.79e+07,5.33e+05
7520,4.877e+02,1.77e+07,2.50e+08,5.00e+05
7521,3.478e+02,1.17e+07,5.26e+07,3.29e+05
7522,2.866e+02,1.01e+07,7.81e+07,2.73e+05
7523,3.483e+02,1.18e+07,2.33e+08,3.23e+05
7524,4.003e+02,1.41e+07,7.16e+07,4.36e+05
7525,3.049e+02,1.02e+07,2.13e+08,3.18e+05
7526,3.141e+02,1.10e+07,1.38e+08,2.82e+05
7527,4.234e+02,1.43e+07,1.66e+08,4.39e+05
7528,2.959e+02,9.90e+06,2.69e+07,2.93e+05
7529,3.625e+02,1.26e+07,2.76e+08,3.52e+05
7530,2.990e+02,1.10e+07,2.64e+08,3.01e+05
7531,3.503e+02,1.29e+07,7.22e+07,3.37e+05
7532,3.720e+02,1.31e+07,3.38e+07,3.35e+05
7533,4.425e+02,1.56e+07,2.81e+08,4.17e+05
7534,4.243e+02,1.47e+07,9.04e+07,4.18e+05
7535,3.620e+02,1.28e+07,1.64e+08,3.03e+05
7536,3.829e+02,1.38e+07,1.98e+07,4.00e+05
7537,4.141e+02,1.51e+07,2.97e+08,3.99e+05
7538,3.808e+02,1.31e+07,1.33e+08,3.96e+05
7539,4.161e+02,1.40e+07,4.51e+07,3.97e+05
7540,4.648e+02,1.71e+07,1.39e+08,5.14e+05
7541,2.983e+02,1.03e+07,3.07e+08,3.33e+05
7542,3.399e+02,1.23e+07,1.04e+08,3.41e+05
7543,2.765e+02,9.38e+06,1.73e+07,2.76e+05
7544,3.786e+02,1.29e+07,1.27e+08,3.60e+05
7545,4.364e+02,1.51e+07,1.95e+08,4.21e+05
7546,3.693e+02,1.38e+07,4.29e+07,3.46e+05
7547,3.305e+02,1.20e+07,5.23e+07,3.27e+05
7548,3.259e+02,1.12e+07,7.59e+07,3.20e+05
7549,5.027e+02,1.79e+07,2.13e+06,5.21e+05
7550,3.768e+02,1.32e+07,3.06e+08,3.51e+05
7551,4.968e+02,1.71e+07,1.99e+08,4.43e+05
7552,5.203e+02,1.88e+07,3.13e+07,5.82e+05
7553,4.624e+02,1.62e+07,1.73e+08,4.60e+05
7554,3.770e+02,1.36e+07,2.03e+08,3.63e+05
7555,3.786e+02,1.43e+07,1.20e+08,3.84e+05
7556,3.290e+02,1.18e+07,3.22e+07,3.24e+05
7557,2.629e+02,8.96e+06,1.91e+08,2.68e+05
7558,3.531e+02,1.21e+07,7.71e+07,3.66e+05
7559,3.669e+02,1.26e+07,7.78e+07,3.40e+05
7560,3.563e+02,1.24e+07,1.60e+08,3.44e+05
7561,3.771e+02,1.35e+07,3.17e+07,3.99e+05
7562,3.283e+02,1.13e+07,8.21e+07,3.15e+05
7563,3.223e+02,1.17e+07,1.89e+08,2.99e+05
7564,3.700e+02,1.23e+07,5.73e+07,3.37e+05
7565,4.142e+02,1.41e+07,4.19e+07,3.97e+05
7566,3.766e+02,1.30e+07,1.11e+08,3.98e+05
7567,3.038e+02,1.03e+07,7.19e+07,3.21e+05
7568,3.788e+02,1.36e+07,1.39e+08,3.74e+05
7569,4.759e+02,1.59e+07,4.29e+07,4.81e+05
7570,3.081e+02,1.17e+07,7.19e+07,3.19e+05
7571,5.066e+02,1.71e+07,6.40e+07,5.10e+05
7572,3.241e+02,1.12e+07,6.69e+07,3.48e+05
7573,3.669e+02,1.28e+07,6.12e+07,3.51e+05
7574,3.416e+02,1.26e+07,4.08e+07,3.35e+05
7575,4.116e+02,1.57e+07,1.55e+07,4.06e+05
7576,3.243e+02,1.16e+07,3.18e+08,3.38e+05
7577,3.087e+02,1.13e+07,1.74e+08,2.85e+05
7578,2.946e+02,1.06e+07,3.39e+07,2.90e+05
7579,3.360e+02,1.20e+07,1.84e+08,3.22e+05
7580,3.903e+02,1.34e+07,4.24e+07,3.65e+05
7581,2.806e+02,9.95e+06,1.76e+08,2.81e+05
7582,4.309e+02,1.47e+07,1.02e+08,4.77e+05
7583,2.782e+02,1.03e+07,2.51e+08,2.89e+05
7584,3.561e+02,1.23e+07,1.21e+08,3.42e+05
7585,2.955e+02,1.05e+07,1.08e+08,2.95e+05
7586,3.782e+02,1.27e+07,2.73e+08,3.57e+05
7587,3.445e+02,1.22e+07,8.95e+07,3.58e+05
7588,2.946e+02,1.06e+07,5.00e+06,2.29e+05
7589,2.701e+02,9.52e+06,4.76e+07,3.00e+05
7590,3.836e+02,1.40e+07,4.91e+08,3.19e+05
7591,3.909e+02,1.40e+07,1.85e+08,3.57e+05
7592,4.116e+02,1.42e+07,2.08e+08,4.30e+05
7593,3.806e+02,1.28e+07,5.41e+07,3.59e+05
7594,4.278e+02,1.54e+07,8.51e+07,4.16e+05
7595,3.514e+02,1.31e+07,1.96e+08,3.30e+05
7596,3.853e+02,1.34e+07,9.70e+07,3.22e+05
7597,2.867e+02,9.84e+06,6.55e+07,2.89e+05
7598,3.635e+02,1.23e+07,2.52e+07,3.40e+05
7599,5.167e+02,1.78e+07,1.98e+08,4.34e+05
7600,3.180e+02,1.15e+07,1.43e+08,3.18e+05
7601,3.636e+02,1.33e+07,2.83e+07,3.78e+05
7602,3.057e+02,1.11e+07,9.14e+07,3.08e+05
7603,4.060e+02,1.41e+07,4.27e+07,3.95e+05
7604,4.383e+02,1.48e+07,1.89e+08,4.48e+05
7605,4.006e+02,1.42e+07,1.19e+08,3.73e+05
7606,3.480e+02,1.31e+07,2.52e+08,3.31e+05
7607,3.452e+02,1.15e+07,4.41e+06,3.38e+05
7608,3.048e+02,1.08e+07,3.34e+07,2.89e+05
7609,2.616e+02,9.07e+06,1.98e+08,2.31e+05
7610,3.079e+02,1.09e+07,3.75e+07,3.14e+05
7611,2.948e+02,9.86e+06,6.52e+07,2.60e+05
7612,4.431e+02,1.57e+07,3.97e+07,4.38e+05
7613,4.034e+02,1.39e+07,1.39e+08,3.70e+05
7614,3.853e+02,1.25e+07,4.67e+07,3.40e+05
7615,3.449e+02,1.16e+07,1.72e+07,3.87e+05
7616,3.874e+02,1.33e+07,1.33e+08,3.33e+05
7617,3.138e+02,1.16e+07,4.63e+07,2.90e+05
7618,3.781e+02,1.38e+07,7.53e+07,3.88e+05
7619,2.833e+02,9.77e+06,2.81e+07,2.84e+05
7620,3.373e+02,1.17e+07,5.07e+07,3.14e+05
7621,4.138e+02,1.46e+07,1.81e+08,4.53e+05
7622,2.638e+02,9.27e+06,1.75e+08,2.40e+05
7623,3.459e+02,1.12e+07,1.34e+08,3.29e+05
7624,3.794e+02,1.32e+07,3.48e+08,3.90e+05
7625,4.427e+02,1.64e+07,0.00e+00,3.89e+05
7626,3.810e+02,1.28e+07,1.10e+08,4.18e+05
7627,3.214e+02,1.14e+07,3.16e+08,3.20e+05
7628,4.090e+02,1.41e+07,2.27e+07,4.05e+05
7629,4.200e+02,1.43e+07,1.57e+08,3.88e+05
7630,3.674e+02,1.22e+07,1.20e+07,3.60e+05
7631,3.897e+02,1.36e+07,3.16e+08,3.99e+05
7632,3.614e+02,1.29e+07,1.18e+08,3.48e+05
7633,2.898e+02,9.97e+06,3.78e+08,2.73e+05
