iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
8857,4.496e+02,4.76e+06,7.85e+07,1.30e+05
8858,3.231e+02,4.98e+06,1.99e+08,1.28e+05
8859,3.586e+02,4.81e+06,6.65e+07,1.30e+05
8860,3.429e+02,4.36e+06,1.83e+08,1.08e+05
8861,3.308e+02,4.35e+06,9.97e+07,1.10e+05
8862,4.189e+02,4.74e+06,1.97e+08,1.21e+05
8863,3.805e+02,4.54e+06,7.87e+07,1.14e+05
8864,3.565e+02,4.11e+06,2.75e+07,1.15e+05
8865,2.728e+02,3.52e+06,1.13e+08,8.14e+04
8866,3.536e+02,3.75e+06,2.31e+08,9.36e+04
8867,4.923e+02,5.13e+06,1.52e+08,1.41e+05
8868,2.863e+02,4.00e+06,1.14e+08,9.65e+04
8869,3.049e+02,4.24e+06,1.70e+08,9.72e+04
8870,3.540e+02,4.46e+06,1.95e+08,1.14e+05
8871,2.845e+02,4.08e+06,5.84e+07,1.19e+05
8872,4.858e+02,5.20e+06,1.40e+06,1.31e+05
8873,3.141e+02,3.74e+06,2.22e+07,1.02e+05
8874,4.556e+02,5.31e+06,7.22e+07,1.30e+05
8875,3.585e+02,4.01e+06,6.79e+07,9.69e+04
8876,3.561e+02,4.05e+06,7.69e+07,9.47e+04
8877,3.104e+02,4.30e+06,2.12e+08,1.04e+05
8878,3.562e+02,4.37e+06,1.51e+08,1.04e+05
8879,3.366e+02,4.42e+06,1.40e+08,1.16e+05
8880,3.233e+02,4.34e+06,4.22e+07,1.14e+05
8881,3.418e+02,3.82e+06,5.42e+07,9.89e+04
8882,3.457e+02,4.81e+06,1.16e+08,1.18e+05
8883,3.182e+02,3.42e+06,1.99e+08,8.91e+04
8884,3.708e+02,4.97e+06,7.11e+07,1.37e+05
8885,4.414e+02,5.52e+06,2.10e+07,1.35e+05
8886,2.828e+02,4.15e+06,3.56e+07,9.36e+04
8887,3.297e+02,4.70e+06,7.53e+07,1.21e+05
8888,4.386e+02,5.19e+06,5.94e+07,1.45e+05
8889,4.804e+02,4.71e+06,1.25e+08,1.17e+05
8890,3.556e+02,4.96e+06,4.53e+07,1.36e+05
8891,3.144e+02,4.38e+06,8.86e+07,1.13e+05
8892,3.312e+02,3.98e+06,2.26e+08,9.66e+04
8893,4.412e+02,4.14e+06,8.38e+07,1.02e+05
8894,3.734e+02,4.82e+06,5.76e+07,1.27e+05
8895,3.461e+02,5.11e+06,2.35e+08,1.34e+05
8896,3.960e+02,4.82e+06,4.71e+07,1.31e+05
8897,3.215e+02,4.23e+06,2.13e+08,1.10e+05
8898,3.736e+02,4.17e+06,5.26e+07,9.43e+04
8899,3.326e+02,4.04e+06,1.46e+08,9.94e+04
8900,3.701e+02,4.18e+06,3.41e+07,1.05e+05
8901,3.720e+02,4.75e+06,1.95e+07,1.18e+05
8902,3.433e+02,5.00e+06,5.84e+08,1.36e+05
8903,3.252e+02,4.37e+06,2.01e+08,1.24e+05
8904,3.653e+02,4.52e+06,2.77e+08,1.20e+05
8905,3.388e+02,4.36e+06,1.47e+08,1.09e+05
8906,2.988e+02,4.85e+06,2.14e+07,1.43e+05
8907,3.457e+02,3.66e+06,6.68e+07,8.55e+04
8908,3.930e+02,4.27e+06,9.50e+07,1.12e+05
8909,4.147e+02,4.22e+06,2.92e+08,1.01e+05
8910,2.731e+02,4.19e+06,1.75e+07,1.00e+05
8911,3.685e+02,4.21e+06,1.05e+08,1.07e+05
8912,3.765e+02,4.60e+06,3.52e+08,1.12e+05
8913,3.656e+02,4.76e+06,5.62e+07,1.19e+05
8914,2.855e+02,3.89e+06,7.20e+07,9.63e+04
8915,3.641e+02,4.66e+06,3.15e+08,1.25e+05
8916,3.770e+02,4.68e+06,5.66e+04,1.21e+05
8917,4.053e+02,5.42e+06,1.98e+07,1.37e+05
8918,3.479e+02,4.66e+06,4.24e+07,1.27e+05
8919,3.766e+02,4.69e+06,1.48e+08,1.20e+05
8920,3.969e+02,4.11e+06,3.40e+08,1.01e+05
8921,2.441e+02,3.99e+06,7.04e+07,1.05e+05
8922,4.408e+02,3.89e+06,4.67e+07,9.57e+04
8923,3.583e+02,4.86e+06,9.83e+07,1.37e+05
8924,2.791e+02,4.16e+06,3.11e+05,1.02e+05
8925,2.969e+02,3.63e+06,2.93e+07,9.40e+04
8926,3.864e+02,3.95e+06,4.62e+07,9.85e+04
8927,3.742e+02,5.24e+06,6.50e+07,1.38e+05
8928,3.405e+02,4.63e+06,2.39e+08,1.16e+05
8929,3.686e+02,4.38e+06,1.26e+08,1.16e+05
8930,2.804e+02,3.97e+06,1.76e+08,9.10e+04
8931,3.559e+02,3.68e+06,6.56e+07,9.16e+04
8932,3.143e+02,4.67e+06,4.84e+07,1.13e+05
8933,4.019e+02,4.31e+06,7.80e+07,1.14e+05
8934,3.456e+02,3.75e+06,3.20e+08,9.16e+04
8935,3.682e+02,3.97e+06,2.83e+08,9.67e+04
8936,4.140e+02,5.13e+06,1.54e+08,1.35e+05
8937,3.809e+02,4.35e+06,1.15e+07,1.14e+05
8938,3.173e+02,4.23e+06,1.93e+07,1.05e+05
8939,3.938e+02,4.90e+06,1.54e+08,1.31e+05
8940,3.710e+02,5.10e+06,1.57e+07,1.51e+05
8941,3.092e+02,4.12e+06,5.75e+07,1.02e+05
8942,3.986e+02,3.95e+06,6.14e+07,1.09e+05
8943,3.467e+02,3.79e+06,1.37e+08,9.67e+04
8944,2.840e+02,5.26e+06,9.97e+07,1.25e+05
8945,3.593e+02,4.31e+06,6.61e+07,1.13e+05
8946,2.495e+02,3.84e+06,1.32e+08,9.06e+04
8947,2.947e+02,5.55e+06,1.06e+08,1.46e+05
8948,3.935e+02,4.24e+06,2.38e+08,1.08e+05
8949,3.701e+02,4.42e+06,3.24e+08,1.19e+05
8950,2.952e+02,4.64e+06,6.30e+07,1.20e+05
8951,3.901e+02,4.54e+06,3.78e+07,1.27e+05
8952,3.477e+02,5.06e+06,2.85e+08,1.37e+05
8953,3.393e+02,4.76e+06,6.22e+07,1.36e+05
8954,3.393e+02,5.03e+06,2.15e+08,1.24e+05
8955,3.762e+02,4.75e+06,1.63e+08,1.30e+05
8956,3.669e+02,4.65e+06,1.45e+07,1.18e+05
8957,3.171e+02,4.47e+06,5.75e+07,1.16e+05
8958,3.461e+02,4.63e+06,2.72e+08,1.31e+05
8959,2.972e+02,4.14e+06,8.37e+07,1.01e+05
8960,4.299e+02,4.46e+06,1.15e+08,1.18e+05
8961,3.225e+02,3.76e+06,8.34e+07,9.27e+04
8962,2.985e+02,4.21e+06,5.56e+07,1.07e+05
8963,4.123e+02,4.11e+06,2.97e+07,1.05e+05
8964,3.657e+02,4.27e+06,1.44e+08,1.16e+05
8965,3.412e+02,4.36e+06,6.45e+07,1.08e+05
8966,3.357e+02,4.40e+06,9.06e+07,1.21e+05
8967,3.866e+02,4.67e+06,1.61e+08,1.22e+05
8968,3.891e+02,4.52e+06,5.12e+07,1.18e+05
8969,3.647e+02,4.85e+06,4.84e+07,1.22e+05
8970,3.620e+02,4.40e+06,2.98e+07,1.04e+05
8971,3.045e+02,4.20e+06,1.66e+07,1.12e+05
8972,3.984e+02,3.98e+06,3.54e+08,1.10e+05
8973,3.406e+02,3.57e+06,5.85e+07,9.13e+04
8974,4.405e+02,3.97e+06,2.44e+06,1.03e+05
8975,3.603e+02,4.47e+06,4.57e+07,1.06e+05
8976,3.360e+02,5.19e+06,1.72e+07,1.43e+05
8977,3.783e+02,4.45e+06,2.20e+08,1.21e+05
8978,2.843e+02,4.07e+06,1.02e+08,9.79e+04
8979,3.432e+02,4.00e+06,7.89e+07,1.15e+05
8980,4.122e+02,4.82e+06,1.89e+08,1.36e+05
8981,3.596e+02,4.81e+06,5.30e+07,1.22e+05
8982,3.528e+02,4.22e+06,2.10e+08,1.19e+05
8983,4.105e+02,4.21e+06,2.49e+07,1.05e+05
8984,3.572e+02,3.87e+06,1.84e+08,8.87e+04
8985,4.247e+02,4.17e+06,1.00e+08,1.16e+05
8986,3.366e+02,4.54e+06,2.14e+08,1.04e+05
8987,3.585e+02,4.39e+06,1.64e+07,1.06e+05
8988,3.297e+02,4.29e+06,2.86e+08,1.16e+05
8989,3.224e+02,4.16e+06,1.72e+08,9.74e+04
8990,3.150e+02,4.52e+06,1.14e+08,1.22e+05
8991,3.409e+02,4.95e+06,9.14e+07,1.45e+05
8992,3.497e+02,4.84e+06,7.96e+07,1.28e+05
8993,3.181e+02,5.11e+06,5.61e+07,1.25e+05
8994,3.663e+02,5.23e+06,2.65e+08,1.37e+05
8995,2.970e+02,5.18e+06,1.46e+08,1.37e+05
8996,3.155e+02,4.18e+06,1.75e+08,1.07e+05
8997,4.398e+02,5.24e+06,3.59e+07,1.48e+05
8998,4.516e+02,5.51e+06,1.80e+08,1.42e+05
8999,4.443e+02,4.15e+06,2.07e+08,1.03e+05
9000,3.518e+02,4.01e+06,5.36e+07,1.06e+05
9001,3.736e+02,4.30e+06,4.58e+07,1.01e+05
9002,3.656e+02,4.48e+06,3.34e+07,1.09e+05
9003,2.625e+02,4.86e+06,5.10e+07,1.16e+05
9004,3.627e+02,3.20e+06,2.64e+07,7.80e+04
9005,3.232e+02,4.64e+06,3.53e+07,1.18e+05
9006,2.791e+02,5.09e+06,3.59e+07,1.36e+05
9007,3.135e+02,3.94e+06,1.52e+08,8.77e+04
9008,3.438e+02,4.26e+06,2.06e+08,1.13e+05
9009,2.984e+02,4.06e+06,3.09e+07,9.25e+04
9010,3.460e+02,5.04e+06,3.21e+07,1.31e+05
9011,3.350e+02,4.49e+06,5.39e+07,1.16e+05
9012,4.212e+02,4.86e+06,2.19e+08,1.44e+05
9013,3.150e+02,3.95e+06,5.97e+07,9.07e+04
9014,2.819e+02,4.57e+06,2.99e+07,1.13e+05
9015,3.200e+02,4.72e+06,6.93e+06,1.26e+05
9016,3.851e+02,4.99e+06,5.75e+07,1.35e+05
9017,3.081e+02,4.68e+06,8.76e+07,1.20e+05
9018,3.384e+02,4.92e+06,1.17e+08,1.35e+05
9019,3.516e+02,4.85e+06,2.03e+08,1.35e+05
9020,3.916e+02,3.97e+06,1.30e+07,1.15e+05
9021,4.131e+02,5.71e+06,1.37e+08,1.52e+05
9022,4.508e+02,4.54e+06,6.93e+06,1.17e+05
9023,3.384e+02,4.58e+06,1.62e+08,1.22e+05
9024,4.163e+02,5.12e+06,4.62e+08,1.48e+05
9025,3.303e+02,3.88e+06,2.25e+08,9.58e+04
9026,3.346e+02,3.96e+06,1.11e+07,1.11e+05
9027,3.888e+02,4.70e+06,3.23e+08,1.16e+05
9028,2.743e+02,4.39e+06,1.43e+08,9.91e+04
9029,3.798e+02,4.70e+06,5.53e+06,1.23e+05
9030,3.172e+02,4.87e+06,1.87e+08,1.26e+05
9031,3.263e+02,4.94e+06,7.24e+07,1.21e+05
9032,3.236e+02,4.77e+06,2.91e+07,1.16e+05
9033,3.105e+02,4.75e+06,1.06e+08,1.38e+05
9034,3.517e+02,4.88e+06,4.60e+08,1.28e+05
9035,4.043e+02,4.18e+06,1.36e+08,1.08e+05
9036,4.720e+02,5.12e+06,6.83e+07,1.32e+05
9037,2.906e+02,4.09e+06,2.01e+08,1.03e+05
9038,3.688e+02,5.04e+06,1.95e+08,1.27e+05
9039,3.698e+02,4.98e+06,1.53e+08,1.50e+05
9040,3.951e+02,5.39e+06,6.08e+07,1.48e+05
9041,4.269e+02,4.31e+06,1.49e+08,1.11e+05
9042,4.258e+02,4.57e+06,1.30e+08,1.13e+05
9043,3.302e+02,4.82e+06,1.28e+07,1.37e+05
9044,3.374e+02,4.72e+06,4.86e+07,1.19e+05
9045,3.363e+02,5.03e+06,8.92e+07,1.24e+05
9046,4.233e+02,5.39e+06,1.87e+07,1.46e+05
9047,3.351e+02,4.92e+06,1.46e+08,1.45e+05
9048,2.890e+02,4.54e+06,1.33e+08,1.20e+05
9049,2.627e+02,4.52e+06,7.73e+07,1.04e+05
9050,3.530e+02,4.41e+06,3.53e+08,1.12e+05
9051,3.777e+02,5.67e+06,2.53e+08,1.39e+05
9052,3.483e+02,4.35e+06,1.96e+07,1.18e+05
9053,3.301e+02,3.89e+06,1.53e+08,1.02e+05
9054,2.593e+02,4.08e+06,1.42e+08,1.04e+05
9055,3.091e+02,4.55e+06,1.71e+08,1.32e+05
9056,3.396e+02,4.29e+06,1.10e+08,1.15e+05
9057,3.254e+02,4.87e+06,2.26e+08,1.11e+05
9058,3.151e+02,4.15e+06,1.42e+08,1.05e+05
9059,3.690e+02,4.21e+06,1.83e+08,1.24e+05
9060,3.663e+02,4.82e+06,2.37e+08,1.29e+05
9061,3.898e+02,4.39e+06,4.19e+08,1.31e+05
9062,3.149e+02,4.34e+06,2.69e+08,1.24e+05
9063,4.951e+02,5.28e+06,1.53e+08,1.34e+05
9064,2.622e+02,4.00e+06,5.14e+07,1.08e+05
9065,3.527e+02,5.07e+06,1.07e+08,1.48e+05
9066,3.526e+02,4.08e+06,1.22e+08,1.06e+05
9067,3.907e+02,4.65e+06,4.92e+07,1.24e+05
9068,3.597e+02,4.98e+06,8.51e+07,1.36e+05
9069,4.161e+02,4.82e+06,1.27e+07,1.16e+05
9070,3.470e+02,4.37e+06,1.50e+08,1.16e+05
9071,3.959e+02,4.50e+06,3.86e+08,1.18e+05
9072,3.674e+02,5.08e+06,6.75e+07,1.52e+05
9073,2.524e+02,3.77e+06,5.68e+07,1.03e+05
9074,4.127e+02,5.27e+06,2.64e+07,1.37e+05
9075,3.024e+02,4.35e+06,5.84e+07,1.24e+05
9076,3.211e+02,4.96e+06,6.05e+06,1.34e+05
9077,2.905e+02,4.60e+06,2.14e+07,1.27e+05
9078,3.083e+02,4.28e+06,5.80e+07,1.10e+05
9079,4.366e+02,4.57e+06,1.00e+08,1.31e+05
9080,4.038e+02,4.70e+06,4.53e+05,1.18e+05
9081,3.246e+02,4.72e+06,7.07e+07,1.19e+05
9082,3.927e+02,5.02e+06,1.16e+08,1.06e+05
9083,3.760e+02,4.02e+06,1.78e+08,9.44e+04
9084,3.448e+02,4.16e+06,1.16e+08,1.16e+05
9085,3.601e+02,5.65e+06,8.06e+07,1.41e+05
9086,3.786e+02,4.47e+06,2.81e+08,1.15e+05
9087,3.511e+02,4.08e+06,9.86e+07,1.07e+05
9088,4.037e+02,5.28e+06,4.88e+07,1.41e+05
9089,4.739e+02,4.16e+06,1.90e+08,1.18e+05
9090,3.597e+02,5.05e+06,3.66e+07,1.36e+05
9091,4.140e+02,4.53e+06,1.23e+08,1.41e+05
9092,3.753e+02,4.28e+06,5.80e+07,1.17e+05
9093,3.060e+02,4.07e+06,7.29e+07,1.08e+05
9094,3.074e+02,4.66e+06,1.99e+07,1.29e+05
9095,2.883e+02,3.91e+06,3.51e+08,1.02e+05
9096,3.954e+02,4.83e+06,4.13e+08,1.31e+05
9097,4.557e+02,4.93e+06,1.68e+08,1.38e+05
9098,3.207e+02,4.09e+06,4.11e+07,1.02e+05
9099,3.976e+02,5.47e+06,1.12e+08,1.61e+05
9100,3.526e+02,4.59e+06,4.66e+07,1.14e+05
9101,3.123e+02,4.14e+06,8.45e+07,1.04e+05
9102,2.514e+02,4.03e+06,2.04e+08,1.05e+05
9103,3.351e+02,4.32e+06,6.69e+07,1.08e+05
9104,3.480e+02,5.59e+06,2.78e+07,1.51e+05
9105,3.046e+02,4.23e+06,7.17e+07,1.17e+05
9106,3.662e+02,4.29e+06,2.64e+08,1.09e+05
9107,4.441e+02,4.41e+06,6.82e+06,1.35e+05
9108,4.011e+02,4.88e+06,3.35e+07,1.28e+05
9109,3.714e+02,4.33e+06,2.27e+08,1.18e+05
9110,3.122e+02,5.01e+06,2.18e+08,1.38e+05
9111,3.720e+02,3.59e+06,1.18e+08,8.24e+04
9112,3.855e+02,4.33e+06,2.13e+08,1.12e+05
9113,4.216e+02,4.36e+06,2.70e+07,1.13e+05
9114,3.544e+02,4.05e+06,8.35e+07,1.03e+05
9115,3.439e+02,4.55e+06,6.48e+07,1.06e+05
9116,3.591e+02,4.32e+06,1.37e+08,1.10e+05
9117,3.157e+02,4.93e+06,1.11e+08,1.24e+05
9118,3.373e+02,5.35e+06,1.82e+08,1.37e+05
9119,3.538e+02,4.55e+06,8.24e+07,1.26e+05
9120,3.518e+02,5.51e+06,2.43e+06,1.55e+05
9121,3.065e+02,4.35e+06,7.02e+07,1.10e+05
9122,3.106e+02,4.55e+06,1.25e+08,1.25e+05
9123,2.634e+02,3.69e+06,1.98e+08,9.15e+04
9124,3.058e+02,4.00e+06,6.41e+07,1.10e+05
9125,4.512e+02,4.30e+06,2.87e+07,1.04e+05
9126,3.044e+02,4.03e+06,1.15e+08,9.73e+04
9127,4.067e+02,4.80e+06,2.30e+08,1.16e+05
9128,3.994e+02,4.96e+06,2.73e+08,1.21e+05
9129,3.806e+02,4.39e+06,1.45e+08,1.09e+05
9130,4.046e+02,4.53e+06,1.09e+08,1.13e+05
9131,3.096e+02,4.20e+06,2.85e+07,9.75e+04
9132,4.301e+02,4.68e+06,2.09e+08,1.33e+05
9133,2.839e+02,4.29e+06,1.74e+08,1.03e+05
9134,3.640e+02,4.41e+06,6.49e+07,9.96e+04
9135,3.544e+02,3.98e+06,1.76e+07,9.65e+04
9136,3.273e+02,3.72e+06,1.18e+08,9.29e+04
9137,3.941e+02,3.87e+06,3.26e+08,9.94e+04
9138,3.740e+02,5.36e+06,8.73e+07,1.66e+05
9139,4.204e+02,5.19e+06,1.33e+08,1.36e+05
9140,3.468e+02,4.92e+06,8.86e+07,1.34e+05
9141,3.608e+02,4.96e+06,3.15e+08,1.41e+05
9142,3.115e+02,4.27e+06,5.73e+07,9.98e+04
9143,3.610e+02,5.21e+06,2.24e+08,1.34e+05
9144,3.782e+02,4.03e+06,3.18e+08,1.06e+05
9145,4.436e+02,5.37e+06,2.99e+07,1.37e+05
9146,4.011e+02,4.84e+06,8.84e+07,1.22e+05
9147,3.998e+02,4.91e+06,3.08e+08,1.28e+05
9148,3.310e+02,4.70e+06,4.11e+07,1.28e+05
9149,3.946e+02,3.96e+06,2.52e+08,9.71e+04
9150,3.893e+02,4.60e+06,2.53e+08,1.25e+05
9151,3.455e+02,4.18e+06,2.86e+08,1.12e+05
9152,3.433e+02,3.96e+06,7.98e+07,1.03e+05
9153,3.936e+02,4.87e+06,3.47e+07,1.33e+05
9154,3.475e+02,5.23e+06,5.00e+07,1.39e+05
9155,3.573e+02,4.69e+06,1.88e+08,1.23e+05
9156,3.530e+02,4.10e+06,1.01e+08,1.10e+05
9157,3.788e+02,4.17e+06,7.55e+07,1.02e+05
9158,3.109e+02,3.65e+06,8.11e+07,1.06e+05
9159,3.510e+02,4.67e+06,2.57e+07,1.13e+05
9160,3.965e+02,4.71e+06,1.64e+08,1.33e+05
9161,4.770e+02,4.78e+06,5.65e+07,1.30e+05
9162,3.220e+02,5.07e+06,8.70e+07,1.28e+05
9163,4.070e+02,4.92e+06,2.68e+08,1.32e+05
9164,3.871e+02,5.23e+06,5.65e+07,1.40e+05
9165,3.780e+02,4.38e+06,1.35e+08,1.22e+05
9166,3.360e+02,3.90e+06,3.58e+07,1.09e+05
9167,4.013e+02,5.51e+06,1.56e+08,1.53e+05
9168,4.211e+02,3.97e+06,8.04e+07,9.95e+04
9169,3.699e+02,4.56e+06,1.10e+07,1.22e+05
9170,2.613e+02,4.31e+06,5.01e+07,1.21e+05
9171,2.697e+02,3.71e+06,2.28e+08,9.50e+04
9172,3.748e+02,4.16e+06,5.98e+07,1.03e+05
9173,4.244e+02,4.48e+06,3.27e+08,1.19e+05
9174,3.447e+02,4.33e+06,1.34e+08,1.15e+05
9175,3.766e+02,4.49e+06,7.04e+07,1.27e+05
9176,3.550e+02,4.69e+06,3.66e+07,1.31e+05
9177,3.043e+02,4.72e+06,6.36e+06,1.24e+05
9178,3.719e+02,4.42e+06,9.46e+07,1.19e+05
9179,3.363e+02,3.77e+06,4.48e+07,9.27e+04
9180,2.776e+02,4.53e+06,1.48e+07,1.29e+05
9181,3.066e+02,3.57e+06,1.18e+08,8.51e+04
9182,4.100e+02,4.39e+06,1.66e+08,1.05e+05
9183,3.377e+02,4.28e+06,1.29e+08,1.20e+05
9184,2.734e+02,3.80e+06,2.63e+08,9.80e+04
9185,2.907e+02,5.24e+06,6.83e+07,1.39e+05
9186,3.473e+02,3.77e+06,1.37e+07,1.05e+05
9187,2.825e+02,3.93e+06,5.52e+07,1.07e+05
9188,3.743e+02,4.47e+06,2.06e+07,1.24e+05
9189,4.155e+02,3.39e+06,1.17e+08,8.16e+04
9190,3.933e+02,5.21e+06,1.67e+08,1.30e+05
9191,3.038e+02,4.13e+06,2.44e+07,1.17e+05
9192,3.578e+02,4.85e+06,1.40e+08,1.42e+05
9193,3.566e+02,4.93e+06,7.68e+07,1.40e+05
9194,3.521e+02,5.16e+06,5.40e+07,1.47e+05
9195,3.281e+02,4.42e+06,4.25e+08,1.30e+05
9196,3.834e+02,4.62e+06,2.28e+08,1.25e+05
9197,3.115e+02,4.41e+06,5.09e+07,1.08e+05
9198,2.915e+02,3.32e+06,8.10e+07,7.79e+04
9199,3.926e+02,4.38e+06,1.80e+06,1.12e+05
9200,3.305e+02,4.32e+06,1.19e+08,1.15e+05
9201,3.796e+02,4.51e+06,6.78e+07,1.20e+05
9202,2.989e+02,4.36e+06,1.48e+08,1.03e+05
9203,3.520e+02,4.17e+06,2.38e+07,1.06e+05
9204,2.960e+02,4.27e+06,2.25e+08,1.18e+05
9205,3.560e+02,5.10e+06,1.28e+08,1.47e+05
9206,3.521e+02,4.91e+06,3.60e+07,1.34e+05
9207,3.683e+02,4.64e+06,1.01e+08,1.09e+05
9208,3.144e+02,5.07e+06,1.44e+08,1.20e+05
9209,3.184e+02,4.40e+06,6.87e+07,1.15e+05
9210,3.723e+02,4.96e+06,5.27e+08,1.29e+05
9211,3.580e+02,4.55e+06,7.10e+07,1.17e+05
9212,3.818e+02,4.04e+06,1.57e+07,1.01e+05
9213,3.860e+02,4.06e+06,5.65e+07,9.87e+04
9214,2.799e+02,4.53e+06,1.88e+08,1.17e+05
9215,4.528e+02,4.27e+06,1.03e+08,1.24e+05
9216,3.306e+02,3.70e+06,1.03e+07,9.08e+04
9217,3.454e+02,4.99e+06,6.96e+07,1.39e+05
9218,3.319e+02,5.09e+06,2.18e+08,1.38e+05
9219,3.040e+02,4.26e+06,5.94e+08,1.01e+05
9220,3.528e+02,4.08e+06,1.30e+08,1.04e+05
9221,3.814e+02,5.58e+06,5.70e+07,1.32e+05
9222,3.386e+02,4.40e+06,8.56e+07,1.16e+05
9223,4.204e+02,4.61e+06,1.05e+08,1.15e+05
9224,3.059e+02,4.49e+06,3.85e+08,1.17e+05
9225,4.590e+02,4.37e+06,2.69e+07,1.09e+05
9226,3.218e+02,4.50e+06,1.73e+07,1.21e+05
9227,3.618e+02,3.95e+06,7.66e+07,1.11e+05
9228,3.564e+02,4.27e+06,6.12e+07,1.30e+05
9229,3.188e+02,4.53e+06,1.55e+08,1.07e+05
9230,3.204e+02,3.77e+06,4.36e+08,9.54e+04
9231,2.430e+02,4.15e+06,3.97e+08,9.87e+04
9232,3.760e+02,5.24e+06,2.43e+07,1.40e+05
9233,3.854e+02,4.05e+06,9.86e+07,8.75e+04
9234,2.356e+02,3.80e+06,1.73e+08,9.82e+04
9235,3.784e+02,5.01e+06,7.17e+06,1.30e+05
9236,2.879e+02,3.86e+06,2.18e+08,8.89e+04
9237,3.978e+02,5.22e+06,7.65e+07,1.22e+05
9238,3.786e+02,4.57e+06,7.84e+07,1.17e+05
9239,3.624e+02,5.23e+06,1.34e+08,1.49e+05
9240,4.010e+02,4.85e+06,2.08e+08,1.22e+05
9241,2.948e+02,4.50e+06,1.07e+08,1.17e+05
9242,3.917e+02,4.32e+06,9.58e+07,1.21e+05
9243,4.189e+02,5.34e+06,1.31e+08,1.58e+05
9244,2.752e+02,4.02e+06,1.07e+08,9.11e+04
9245,4.159e+02,5.42e+06,4.14e+06,1.49e+05
9246,3.424e+02,5.20e+06,8.16e+07,1.24e+05
9247,3.123e+02,4.49e+06,1.87e+08,1.16e+05
9248,4.012e+02,4.87e+06,2.51e+08,1.36e+05
9249,3.250e+02,3.83e+06,1.23e+08,8.81e+04
9250,3.326e+02,4.04e+06,9.58e+07,1.00e+05
9251,2.777e+02,4.48e+06,1.16e+08,1.20e+05
9252,3.067e+02,4.02e+06,1.33e+08,9.43e+04
9253,4.800e+02,4.22e+06,1.49e+08,1.19e+05
9254,3.141e+02,5.16e+06,1.93e+07,1.43e+05
9255,2.569e+02,4.50e+06,1.01e+08,1.11e+05
9256,3.194e+02,4.56e+06,1.10e+08,1.18e+05
9257,3.661e+02,5.58e+06,3.89e+08,1.55e+05
9258,4.004e+02,4.21e+06,5.19e+07,1.13e+05
9259,3.097e+02,4.46e+06,1.81e+08,1.14e+05
9260,3.309e+02,4.86e+06,7.84e+07,1.39e+05
9261,2.225e+02,3.08e+06,9.11e+07,7.80e+04
9262,3.572e+02,4.64e+06,4.40e+08,1.21e+05
9263,3.355e+02,3.89e+06,2.07e+08,9.93e+04
9264,3.831e+02,4.53e+06,9.51e+07,1.16e+05
9265,3.704e+02,3.96e+06,1.30e+08,1.01e+05
9266,3.491e+02,4.96e+06,1.52e+08,1.36e+05
9267,3.072e+02,4.07e+06,3.18e+08,1.14e+05
9268,2.437e+02,4.07e+06,3.37e+07,9.64e+04
9269,3.715e+02,4.55e+06,1.24e+08,1.29e+05
9270,3.505e+02,5.07e+06,7.00e+06,1.35e+05
9271,3.974e+02,4.73e+06,3.89e+07,1.28e+05
9272,3.538e+02,4.79e+06,1.36e+08,1.24e+05
9273,4.038e+02,5.14e+06,1.09e+08,1.40e+05
9274,3.929e+02,4.41e+06,2.27e+07,1.35e+05
9275,3.631e+02,4.18e+06,2.65e+07,1.16e+05
9276,3.360e+02,5.25e+06,5.86e+07,1.39e+05
9277,3.271e+02,3.57e+06,1.37e+08,8.50e+04
9278,2.888e+02,5.25e+06,2.47e+07,1.30e+05
9279,3.480e+02,4.69e+06,5.27e+07,1.14e+05
9280,3.834e+02,4.12e+06,6.78e+07,1.04e+05
9281,2.363e+02,3.92e+06,1.11e+08,9.89e+04
9282,3.642e+02,3.60e+06,1.11e+06,8.63e+04
9283,3.068e+02,4.69e+06,6.86e+07,1.01e+05
9284,3.649e+02,5.29e+06,1.54e+08,1.59e+05
9285,3.848e+02,4.39e+06,1.22e+08,1.06e+05
9286,3.311e+02,4.53e+06,1.06e+08,1.13e+05
9287,3.535e+02,4.46e+06,6.37e+07,1.07e+05
9288,3.324e+02,3.82e+06,6.98e+07,1.04e+05
9289,3.306e+02,4.28e+06,1.45e+08,9.82e+04
9290,3.277e+02,4.07e+06,4.18e+07,9.33e+04
9291,2.902e+02,4.04e+06,2.54e+08,1.09e+05
9292,3.691e+02,4.00e+06,2.03e+08,1.09e+05
9293,3.014e+02,3.77e+06,9.37e+07,9.02e+04
9294,2.989e+02,4.59e+06,5.62e+06,1.13e+05
9295,3.526e+02,5.67e+06,5.30e+07,1.39e+05
9296,2.440e+02,3.98e+06,1.71e+08,9.99e+04
9297,3.611e+02,4.81e+06,8.37e+07,1.17e+05
9298,2.870e+02,4.69e+06,5.13e+08,1.25e+05
9299,3.295e+02,4.66e+06,4.41e+06,1.18e+05
9300,4.250e+02,3.75e+06,2.64e+08,9.60e+04
9301,3.252e+02,5.90e+06,9.90e+07,1.56e+05
9302,4.090e+02,4.99e+06,1.89e+08,1.32e+05
9303,4.089e+02,4.34e+06,4.69e+07,1.13e+05
9304,4.118e+02,4.70e+06,8.10e+07,1.11e+05
9305,4.068e+02,5.57e+06,6.79e+07,1.44e+05
9306,3.092e+02,4.35e+06,6.94e+07,1.16e+05
